,index,common_entity,entity3,entity2,entity1
1193,1217,JFK,1991.0,Oliver Stone,Sally Kirkland
1194,1218,Big Momma's House 2,2006.0,John Whitesell,Chloë Grace Moretz
1195,1219,The Mexican,2001.0,Gore Verbinski,J.K. Simmons
1196,1220,Unbroken,2014.0,Angelina Jolie Pitt,Finn Wittrock
1197,1221,17 Again,2009.0,Burr Steers,Matthew Perry
1198,1222,The Other Woman,2014.0,Nick Cassavetes,Don Johnson
1199,1223,The Final Destination,2009.0,David R. Ellis,Krista Allen
1200,1224,Bridge of Spies,2015.0,Steven Spielberg,Tom Hanks
1201,1225,Behind Enemy Lines,2001.0,John Moore,Joaquim de Almeida
1202,1226,Get Him to the Greek,2010.0,Nicholas Stoller,Pink
1203,1227,Shall We Dance,2004.0,Peter Chelsom,Lisa Ann Walter
1204,1228,Small Soldiers,1998.0,Joe Dante,Kirsten Dunst
1205,1229,Spawn,1997.0,Mark A.Z. Dippé,Michael Jai White
1206,1230,The Count of Monte Cristo,2002.0,Kevin Reynolds,Henry Cavill
1207,1231,The Lincoln Lawyer,2011.0,Brad Furman,Matthew McConaughey
1208,1232,Unknown,2011.0,Jaume Collet-Serra,Liam Neeson
1209,1233,The Prestige,2006.0,Christopher Nolan,Christian Bale
1210,1234,Horrible Bosses 2,2014.0,Sean Anders,Kevin Spacey
1211,1235,Escape from Planet Earth,2013.0,Cal Brunker,Brendan Fraser
1212,1236,Apocalypto,2006.0,Mel Gibson,Rudy Youngblood
1213,1237,The Living Daylights,1987.0,John Glen,Joe Don Baker
1214,1238,Predators,2010.0,Nimród Antal,Topher Grace
1215,1239,Legal Eagles,1986.0,Ivan Reitman,Brian Dennehy
1216,1240,Secret Window,2004.0,David Koepp,Johnny Depp
1217,1241,The Lake House,2006.0,Alejandro Agresti,Keanu Reeves
1218,1242,The Skeleton Key,2005.0,Iain Softley,Gena Rowlands
1219,1243,The Odd Life of Timothy Green,2012.0,Peter Hedges,Jennifer Garner
1220,1244,Made of Honor,2008.0,Paul Weiland,Busy Philipps
1221,1245,Jersey Boys,2014.0,Clint Eastwood,Johnny Cannizzaro
1222,1246,The Rainmaker,1997.0,Francis Ford Coppola,Matt Damon
1223,1247,Gothika,2003.0,Mathieu Kassovitz,Robert Downey Jr.
1224,1248,Amistad,1997.0,Steven Spielberg,Anthony Hopkins
1225,1249,Medicine Man,1992.0,John McTiernan,Lorraine Bracco
1226,1250,Aliens vs. Predator: Requiem,2007.0,Colin Strause,Sam Trammell
1227,1251,Ri¢hie Ri¢h,1994.0,Donald Petrie,Macaulay Culkin
1228,1252,Autumn in New York,2000.0,Joan Chen,J.K. Simmons
1229,1253,Music and Lyrics,2007.0,Marc Lawrence,Brad Garrett
1230,1254,Paul,2011.0,Greg Mottola,Bobby Lee
1231,1255,The Guilt Trip,2012.0,Anne Fletcher,Miriam Margolyes
1232,1256,Scream 4,2011.0,Wes Craven,Alison Brie
1233,1257,8MM,1999.0,Joel Schumacher,Nicolas Cage
1234,1258,The Doors,1991.0,Oliver Stone,Michael Wincott
1235,1259,Sex Tape,2014.0,Jake Kasdan,James Wilcox
1236,1260,Hanging Up,2000.0,Diane Keaton,Adam Arkin
1237,1261,Final Destination 5,2011.0,Steven Quale,Emma Bell
1238,1262,Mickey Blue Eyes,1999.0,Kelly Makin,Jeanne Tripplehorn
1239,1263,Pay It Forward,2000.0,Mimi Leder,Kevin Spacey
1240,1264,Fever Pitch,2005.0,Bobby Farrelly,Jimmy Fallon
1241,1266,Drillbit Taylor,2008.0,Steven Brill,Lisa Ann Walter
1242,1267,A Million Ways to Die in the West,2014.0,Seth MacFarlane,Liam Neeson
1243,1268,The Shadow,1994.0,Russell Mulcahy,Jonathan Winters
1244,1269,Extremely Loud & Incredibly Close,2011.0,Stephen Daldry,Tom Hanks
1245,1270,Morning Glory,2010.0,Roger Michell,Noah Bean
1246,1271,Get Rich or Die Tryin',2005.0,Jim Sheridan,50 Cent
1247,1272,The Art of War,2000.0,Christian Duguay,Michael Biehn
1248,1273,Rent,2005.0,Chris Columbus,Rosario Dawson
1249,1274,Bless the Child,2000.0,Chuck Russell,Rufus Sewell
1250,1275,The Out-of-Towners,1999.0,Sam Weisman,Oliver Hudson
1251,1276,The Island of Dr. Moreau,1996.0,John Frankenheimer,Marlon Brando
1252,1277,The Musketeer,2001.0,Peter Hyams,Catherine Deneuve
1253,1278,The Other Boleyn Girl,2008.0,Justin Chadwick,Natalie Portman
1254,1279,Sweet November,2001.0,Pat O'Connor,Keanu Reeves
1255,1280,The Reaping,2007.0,Stephen Hopkins,Stephen Rea
1256,1281,Mean Streets,1973.0,Martin Scorsese,Robert De Niro
1257,1282,Renaissance Man,1994.0,Penny Marshall,Ed Begley Jr.
1258,1283,Colombiana,2011.0,Olivier Megaton,Jordi Mollà
1259,1284,The Magic Sword: Quest for Camelot,1998.0,Frederik Du Chau,Gary Oldman
1260,1285,City by the Sea,2002.0,Michael Caton-Jones,Robert De Niro
1261,1286,At First Sight,1999.0,Irwin Winkler,Mira Sorvino
1262,1287,Torque,2004.0,Joseph Kahn,Dane Cook
1263,1288,City Hall,1996.0,Harold Becker,Al Pacino
1264,1289,Showgirls,1995.0,Paul Verhoeven,Bobbie Phillips
1265,1290,Marie Antoinette,2006.0,Sofia Coppola,Kirsten Dunst
1266,1291,Kiss of Death,1995.0,Barbet Schroeder,Nicolas Cage
1267,1292,Get Carter,2000.0,Stephen Kay,Sylvester Stallone
1268,1293,The Impossible,2012.0,J.A. Bayona,Naomi Watts
1269,1294,Ishtar,1987.0,Elaine May,Carol Kane
1270,1295,Fantastic Mr. Fox,2009.0,Wes Anderson,Bill Murray
1271,1296,Life or Something Like It,2002.0,Stephen Herek,Angelina Jolie Pitt
1272,1297,Memoirs of an Invisible Man,1992.0,John Carpenter,Richard Epcar
1273,1298,Amélie,2001.0,Jean-Pierre Jeunet,Mathieu Kassovitz
1274,1299,New York Minute,2004.0,Dennie Gordon,Mary-Kate Olsen
1275,1300,Alfie,2004.0,Charles Shyer,Omar Epps
1276,1301,Big Miracle,2012.0,Ken Kwapis,Ted Danson
1277,1302,The Deep End of the Ocean,1999.0,Ulu Grosbard,Alexa PenaVega
1278,1303,Feardotcom,2002.0,William Malone,Natascha McElhone
1279,1304,Cirque du Freak: The Vampire's Assistant,2009.0,Paul Weitz,Josh Hutcherson
1280,1305,Victor Frankenstein,2015.0,Paul McGuigan,Daniel Radcliffe
1281,1306,Duplex,2003.0,Danny DeVito,Justin Theroux
1282,1307,Soul Men,2008.0,Malcolm D. Lee,Bernie Mac
1283,1308,Raise the Titanic,1980.0,Jerry Jameson,M. Emmet Walsh
1284,1309,Universal Soldier: The Return,1999.0,Mic Rodgers,Michael Jai White
1285,1310,Pandorum,2009.0,Christian Alvart,Norman Reedus
1286,1311,Impostor,2001.0,Gary Fleder,Gary Dourdan
1287,1312,Extreme Ops,2002.0,Christian Duguay,Rufus Sewell
1288,1313,Just Visiting,2001.0,Jean-Marie Poiré,Bridgette Wilson-Sampras
1289,1314,Sunshine,2007.0,Danny Boyle,Chris Evans
1290,1315,A Thousand Words,2012.0,Brian Robbins,John Gatins
1291,1316,Delgo,2008.0,Marc F. Adler,Eric Idle
1292,1317,The Gunman,2015.0,Pierre Morel,Ray Winstone
1293,1318,Alex Rider: Operation Stormbreaker,2006.0,Geoffrey Sax,Alex Pettyfer
1294,1319,Disturbia,2007.0,D.J. Caruso,Sarah Roemer
1295,1320,Hackers,1995.0,Iain Softley,Angelina Jolie Pitt
1296,1321,The Hunting Party,2007.0,Richard Shepard,James Brolin
1297,1322,The Hudsucker Proxy,1994.0,Joel Coen,Jennifer Jason Leigh
1298,1323,The Warlords,2007.0,Peter Ho-Sun Chan,Jet Li
1299,1324,Nomad: The Warrior,2005.0,Sergey Bodrov,Jay Hernandez
1300,1325,Snowpiercer,2013.0,Joon-ho Bong,Chris Evans
1301,1326,A Monster in Paris,2011.0,Bibo Bergeron,Adam Goldberg
1302,1327,The Last Shot,2004.0,Jeff Nathanson,Matthew Broderick
1303,1328,The Crow,1994.0,Alex Proyas,Michael Wincott
1304,1329,Baahubali: The Beginning,2015.0,S.S. Rajamouli,Tamannaah Bhatia
1305,1330,The Time Traveler's Wife,2009.0,Robert Schwentke,Arliss Howard
1306,1331,Because I Said So,2007.0,Michael Lehmann,Colin Ferguson
1307,1332,The Fast and the Furious,2001.0,Rob Cohen,Paul Walker
1308,1333,Frankenweenie,2012.0,Tim Burton,Martin Landau
1309,1334,Serenity,2005.0,Joss Whedon,Adam Baldwin
1310,1335,Against the Ropes,2004.0,Charles S. Dutton,Omar Epps
1311,1336,Superman III,1983.0,Richard Lester,Margot Kidder
1312,1337,Grudge Match,2013.0,Peter Segal,Robert De Niro
1313,1338,Red Cliff,2008.0,John Woo,Takeshi Kaneshiro
1314,1339,Sweet Home Alabama,2002.0,Andy Tennant,Ethan Embry
1315,1340,The Ugly Truth,2009.0,Robert Luketic,Gerard Butler
1316,1341,Sgt. Bilko,1996.0,Jonathan Lynn,Austin Pendleton
1317,1342,Spy Kids 2: Island of Lost Dreams,2002.0,Robert Rodriguez,Steve Buscemi
1318,1343,Star Trek: Generations,1994.0,David Carson,LeVar Burton
1319,1344,The Grandmaster,2013.0,Kar-Wai Wong,Tony Chiu Wai Leung
1320,1345,Water for Elephants,2011.0,Francis Lawrence,Robert Pattinson
1321,1347,Dragon Nest: Warriors' Dawn,2014.0,Yuefeng Song,Blythe Auffarth
1322,1348,The Hurricane,1999.0,Norman Jewison,Denzel Washington
1323,1349,Enough,2002.0,Michael Apted,Bill Cobbs
1324,1350,Heartbreakers,2001.0,David Mirkin,Sarah Silverman
1325,1351,Paul Blart: Mall Cop 2,2015.0,Andy Fickman,D.B. Woodside
1326,1352,Angel Eyes,2001.0,Luis Mandoki,Sonia Braga
1327,1353,Joe Somebody,2001.0,John Pasquin,Jim Belushi
1328,1354,The Ninth Gate,1999.0,Roman Polanski,Johnny Depp
1329,1355,Extreme Measures,1996.0,Michael Apted,J.K. Simmons
1330,1356,Rock Star,2001.0,Stephen Herek,Beth Grant
1331,1357,Precious,2009.0,Lee Daniels,Mo'Nique
1332,1358,White Squall,1996.0,Ridley Scott,Jeff Bridges
1333,1359,The Thing,1982.0,John Carpenter,Wilford Brimley
1334,1360,Riddick,2013.0,David Twohy,Vin Diesel
1335,1361,Switchback,1997.0,Jeb Stuart,Gregory Scott Cummins
1336,1362,Texas Rangers,2001.0,Steve Miner,Tom Skerritt
1337,1363,City of Ember,2008.0,Gil Kenan,Bill Murray
1338,1364,The Master,2012.0,Paul Thomas Anderson,Mike Howard
1339,1365,Virgin Territory,2007.0,David Leland,Hayden Christensen
1340,1366,The Express,2008.0,Gary Fleder,Dennis Quaid
1341,1367,The 5th Wave,2016.0,J Blakeson,Chloë Grace Moretz
1342,1368,Creed,2015.0,Ryan Coogler,Sylvester Stallone
1343,1369,The Town,2010.0,Ben Affleck,Jeremy Renner
1344,1370,What to Expect When You're Expecting,2012.0,Kirk Jones,Anna Kendrick
1345,1371,Burn After Reading,2008.0,Ethan Coen,J.K. Simmons
1346,1372,Nim's Island,2008.0,Jennifer Flackett,Gerard Butler
1347,1373,Rush,2013.0,Ron Howard,Chris Hemsworth
1348,1374,Magnolia,1999.0,Paul Thomas Anderson,Patton Oswalt
1349,1375,Cop Out,2010.0,Kevin Smith,Bruce Willis
1350,1376,How to Be Single,2016.0,Christian Ditter,Alison Brie
1351,1377,Dolphin Tale,2011.0,Charles Martin Smith,Morgan Freeman
1352,1378,Twilight,2008.0,Catherine Hardwicke,Kristen Stewart
1353,1379,John Q,2002.0,Nick Cassavetes,Denzel Washington
1354,1380,Blue Streak,1999.0,Les Mayfield,Peter Greene
1355,1381,We're the Millers,2013.0,Rawson Marshall Thurber,Laura-Leigh
1356,1382,Obitaemyy ostrov,2009.0,Fedor Bondarchuk,Yuliya Snigir
1357,1383,Breakdown,1997.0,Jonathan Mostow,Kathleen Quinlan
1358,1384,Never Say Never Again,1983.0,Irvin Kershner,Bernie Casey
1359,1385,Hot Tub Time Machine,2010.0,Steve Pink,Charlie McDermott
1360,1386,Dolphin Tale 2,2014.0,Charles Martin Smith,Morgan Freeman
1361,1387,Reindeer Games,2000.0,John Frankenheimer,Charlize Theron
1362,1388,A Man Apart,2003.0,F. Gary Gray,Vin Diesel
1363,1389,Aloha,2015.0,Cameron Crowe,Emma Stone
1364,1390,Ghosts of Mississippi,1996.0,Rob Reiner,Alexa PenaVega
1365,1391,Snow Falling on Cedars,1999.0,Scott Hicks,Rick Yune
1366,1392,The Rite,2011.0,Mikael Håfström,Anthony Hopkins
1367,1393,Gattaca,1997.0,Andrew Niccol,Blair Underwood
1368,1394,Isn't She Great,2000.0,Andrew Bergman,Stockard Channing
1369,1395,Space Chimps,2008.0,Kirk De Micco,Cheryl Hines
1370,1396,Head of State,2003.0,Chris Rock,Bernie Mac
1371,1397,The Hangover,2009.0,Todd Phillips,Bradley Cooper
1372,1398,Ip Man 3,2015.0,Wilson Yip,Mike Tyson
1373,1399,Austin Powers: The Spy Who Shagged Me,1999.0,Jay Roach,Muse Watson
1374,1400,Batman,1989.0,Tim Burton,Michael Gough
1375,1401,There Be Dragons,2011.0,Roland Joffé,Jordi Mollà
1376,1402,Lethal Weapon 3,1992.0,Richard Donner,Rene Russo
1377,1403,The Blind Side,2009.0,John Lee Hancock,Catherine Dyer
1378,1405,Spy Kids,2001.0,Robert Rodriguez,Alexa PenaVega
1379,1406,Horrible Bosses,2011.0,Seth Gordon,Kevin Spacey
1380,1407,True Grit,2010.0,Ethan Coen,Matt Damon
1381,1408,The Devil Wears Prada,2006.0,David Frankel,Meryl Streep
1382,1409,Star Trek: The Motion Picture,1979.0,Robert Wise,Leonard Nimoy
1383,1410,Identity Thief,2013.0,Seth Gordon,Jon Favreau
1384,1411,Cape Fear,1991.0,Martin Scorsese,Robert De Niro
1385,1412,21,2008.0,Robert Luketic,Kevin Spacey
1386,1413,Trainwreck,2015.0,Judd Apatow,Amy Schumer
1387,1414,Guess Who,2005.0,Kevin Rodney Sullivan,Bernie Mac
1388,1415,The English Patient,1996.0,Anthony Minghella,Colin Firth
1389,1416,L.A. Confidential,1997.0,Curtis Hanson,Kevin Spacey
1390,1417,Sky High,2005.0,Mike Mitchell,Michael Angarano
1391,1418,In & Out,1997.0,Frank Oz,Tom Selleck
1392,1419,Species,1995.0,Roger Donaldson,Natasha Henstridge
1393,1420,A Nightmare on Elm Street,1984.0,Wes Craven,Johnny Depp
1394,1421,The Cell,2000.0,Tarsem Singh,Dylan Baker
1395,1422,The Man in the Iron Mask,1998.0,Randall Wallace,Leonardo DiCaprio
1396,1423,Secretariat,2010.0,Randall Wallace,Scott Glenn
1397,1424,TMNT,2007.0,Kevin Munroe,Chris Evans
1398,1425,Radio,2003.0,Michael Tollin,Alfre Woodard
1399,1426,Friends with Benefits,2011.0,Will Gluck,Mila Kunis
1400,1427,Neighbors 2: Sorority Rising,2016.0,Nicholas Stoller,Chloë Grace Moretz
1401,1428,Saving Mr. Banks,2013.0,John Lee Hancock,Tom Hanks
1402,1429,Malcolm X,1992.0,Spike Lee,Denzel Washington
1403,1430,This Is 40,2012.0,Judd Apatow,Charlyne Yi
1404,1431,Old Dogs,2009.0,Walt Becker,Robin Williams
1405,1432,Underworld: Rise of the Lycans,2009.0,Patrick Tatopoulos,Craig Parker
1406,1433,License to Wed,2007.0,Ken Kwapis,Robin Williams
1407,1434,The Benchwarmers,2006.0,Dennis Dugan,Jon Lovitz
1408,1435,Must Love Dogs,2005.0,Gary David Goldberg,Stockard Channing
1409,1436,Donnie Brasco,1997.0,Mike Newell,Johnny Depp
1410,1437,Resident Evil,2002.0,Paul W.S. Anderson,Milla Jovovich
1411,1438,Poltergeist,1982.0,Tobe Hooper,Heather O'Rourke
1412,1439,The Ladykillers,2004.0,Ethan Coen,J.K. Simmons
1413,1440,Max Payne,2008.0,John Moore,Mila Kunis
1414,1441,In Time,2011.0,Andrew Niccol,Matt Bomer
1415,1442,The Back-up Plan,2010.0,Alan Poul,Danneel Ackles
1416,1443,Something Borrowed,2011.0,Luke Greenfield,Ashley Williams
1417,1445,Black Knight,2001.0,Gil Junger,Tom Wilkinson
1418,1446,The Bad News Bears,1976.0,Michael Ritchie,Tatum O'Neal
1419,1447,Street Fighter,1994.0,Steven E. de Souza,Ming-Na Wen
1420,1448,The Pianist,2002.0,Roman Polanski,Emilia Fox
1421,1449,From Hell,2001.0,Albert Hughes,Johnny Depp
1422,1450,The Nativity Story,2006.0,Catherine Hardwicke,Keisha Castle-Hughes
1423,1451,House of Wax,2005.0,Jaume Collet-Serra,Robert Ri'chard
1424,1452,Closer,2004.0,Mike Nichols,Natalie Portman
1425,1453,J. Edgar,2011.0,Clint Eastwood,Leonardo DiCaprio
1426,1454,Mirrors,2008.0,Alexandre Aja,Jason Flemyng
1427,1455,Queen of the Damned,2002.0,Michael Rymer,Aaliyah
1428,1456,Predator 2,1990.0,Stephen Hopkins,Adam Baldwin
1429,1457,Untraceable,2008.0,Gregory Hoblit,Billy Burke
1430,1458,Blast from the Past,1999.0,Hugh Wilson,Brendan Fraser
1431,1459,Flash Gordon,1980.0,Mike Hodges,Brian Blessed
1432,1460,Jersey Girl,2004.0,Kevin Smith,Stephen Root
1433,1461,Alex Cross,2012.0,Rob Cohen,Cicely Tyson
1434,1462,Midnight in the Garden of Good and Evil,1997.0,Clint Eastwood,Kevin Spacey
1435,1463,Heist,2015.0,Scott Mann,Robert De Niro
1436,1464,Nanny McPhee Returns,2010.0,Susanna White,Daniel Mays
1437,1465,Hoffa,1992.0,Danny DeVito,Frank Whaley
1438,1466,The X Files: I Want to Believe,2008.0,Chris Carter,Mitch Pileggi
1439,1467,Ella Enchanted,2004.0,Tommy O'Haver,Anne Hathaway
1440,1468,Concussion,2015.0,Peter Landesman,Will Smith
1441,1469,Abduction,2011.0,John Singleton,Ken Arnold
1442,1470,Valiant,2005.0,Gary Chapman,Jim Broadbent
1443,1471,Wonder Boys,2000.0,Curtis Hanson,Robert Downey Jr.
1444,1472,Superhero Movie,2008.0,Craig Mazin,Drake Bell
1445,1473,Broken City,2013.0,Allen Hughes,Alona Tal
1446,1474,Cursed,2005.0,Wes Craven,Shannon Elizabeth
1447,1475,Premium Rush,2012.0,David Koepp,Joseph Gordon-Levitt
1448,1476,Hot Pursuit,2015.0,Anne Fletcher,Jim Gaffigan
1449,1477,The Four Feathers,2002.0,Shekhar Kapur,Djimon Hounsou
1450,1478,Parker,2013.0,Taylor Hackford,Jason Statham
1451,1479,Wimbledon,2004.0,Richard Loncraine,Kirsten Dunst
1452,1480,Furry Vengeance,2010.0,Roger Kumble,Brendan Fraser
1453,1481,Bait,2012.0,Kimble Rendall,Alex Russell
1454,1482,Krull,1983.0,Peter Yates,Liam Neeson
1455,1483,Lions for Lambs,2007.0,Robert Redford,Meryl Streep
1456,1484,Flight of the Intruder,1991.0,John Milius,Rosanna Arquette
1457,1485,Walk Hard: The Dewey Cox Story,2007.0,Jake Kasdan,Tim Meadows
1458,1486,The Shipping News,2001.0,Lasse Hallström,Kevin Spacey
1459,1487,American Outlaws,2001.0,Les Mayfield,Gregory Smith
1460,1488,The Young Victoria,2009.0,Jean-Marc Vallée,Michiel Huisman
1461,1489,Whiteout,2009.0,Dominic Sena,Tom Skerritt
1462,1490,The Tree of Life,2011.0,Terrence Malick,Brad Pitt
1463,1491,Knock Off,1998.0,Hark Tsui,Paul Sorvino
1464,1492,Sabotage,2014.0,David Ayer,Mireille Enos
1465,1493,The Order,2003.0,Brian Helgeland,Heath Ledger
1466,1494,Punisher: War Zone,2008.0,Lexi Alexander,Julie Benz
1467,1495,Zoom,2006.0,Peter Hewitt,Kevin Zegers
1468,1496,The Walk,2015.0,Robert Zemeckis,Joseph Gordon-Levitt
1469,1497,Warriors of Virtue,1997.0,Ronny Yu,Marley Shelton
1470,1498,A Good Year,2006.0,Ridley Scott,Archie Panjabi
1471,1500,Radio Flyer,1992.0,Richard Donner,Adam Baldwin
1472,1501,"Blood In, Blood Out",1993.0,Taylor Hackford,Delroy Lindo
1473,1502,Smilla's Sense of Snow,1997.0,Bille August,Jim Broadbent
1474,1503,Femme Fatale,2002.0,Brian De Palma,Peter Coyote
1475,1504,Lion of the Desert,1980.0,Moustapha Akkad,Oliver Reed
1476,1505,The Horseman on the Roof,1995.0,Jean-Paul Rappeneau,Olivier Martinez
1477,1506,Ride with the Devil,1999.0,Ang Lee,Jeremy W. Auman
1478,1507,Biutiful,2010.0,Alejandro G. Iñárritu,Maricel Álvarez
1479,1508,The Lovers,2015.0,Roland Joffé,Tamsin Egerton
1480,1509,Bandidas,2006.0,Joachim Rønning,Salma Hayek
1481,1510,Black Water Transit,2009.0,Tony Kaye,Bill Cobbs
1482,1511,The Maze Runner,2014.0,Wes Ball,Ki Hong Lee
1483,1512,Unfinished Business,2015.0,Ken Scott,Tom Wilkinson
1484,1513,The Age of Innocence,1993.0,Martin Scorsese,Richard E. Grant
1485,1514,The Fountain,2006.0,Darren Aronofsky,Hugh Jackman
1486,1515,Chill Factor,1999.0,Hugh Johnson,David Paymer
1487,1516,Stolen,2012.0,Simon West,Nicolas Cage
1488,1517,Ponyo,2008.0,Hayao Miyazaki,Rumi Hiiragi
1489,1518,The Longest Ride,2015.0,George Tillman Jr.,Tiago Riani
1490,1519,The Astronaut's Wife,1999.0,Rand Ravich,Johnny Depp
1491,1520,I Dreamed of Africa,2000.0,Hugh Hudson,Liam Aiken
1492,1521,Playing for Keeps,2012.0,Gabriele Muccino,Gerard Butler
1493,1522,Mandela: Long Walk to Freedom,2013.0,Justin Chadwick,Terry Pheto
1494,1523,Reds,1981.0,Warren Beatty,Paul Sorvino
1495,1524,A Few Good Men,1992.0,Rob Reiner,Tom Cruise
1496,1525,Exit Wounds,2001.0,Andrzej Bartkowiak,Michael Jai White
1497,1526,Big Momma's House,2000.0,Raja Gosnell,Nia Long
1498,1527,Thunder and the House of Magic,2013.0,Jeremy Degruson,Kyle Hebert
1499,1528,The Darkest Hour,2011.0,Chris Gorak,Max Minghella
